"customer_id","outcome"
"customer_id_34913","NO"
"customer_id_37374","YES"
"customer_id_30396","YES"
"customer_id_17162","NO"
"customer_id_36981","YES"
"customer_id_18286","NO"
"customer_id_8442","NO"
"customer_id_18149","NO"
"customer_id_21856","NO"
"customer_id_3623","NO"
"customer_id_7303","NO"
"customer_id_40527","NO"
"customer_id_20230","YES"
"customer_id_34250","NO"
"customer_id_21603","NO"
"customer_id_35861","NO"
"customer_id_39061","YES"
"customer_id_20196","NO"
"customer_id_15599","NO"
"customer_id_38392","YES"
"customer_id_31032","NO"
"customer_id_5455","NO"
"customer_id_40727","YES"
"customer_id_3633","NO"
"customer_id_6465","NO"
"customer_id_24434","NO"
"customer_id_32645","NO"
"customer_id_28101","NO"
"customer_id_36670","YES"
"customer_id_7665","NO"
"customer_id_30800","NO"
"customer_id_19011","YES"
"customer_id_16823","NO"
"customer_id_2109","NO"
"customer_id_36360","NO"
"customer_id_3401","NO"
"customer_id_16963","NO"
"customer_id_16342","NO"
"customer_id_33692","NO"
"customer_id_17011","NO"
"customer_id_12286","NO"
"customer_id_3806","NO"
"customer_id_23068","NO"
"customer_id_8331","NO"
"customer_id_36169","NO"
"customer_id_4229","NO"
"customer_id_20945","NO"
"customer_id_35641","NO"
"customer_id_7817","NO"
"customer_id_6923","NO"
"customer_id_16171","NO"
"customer_id_8140","NO"
"customer_id_19370","NO"
"customer_id_4562","NO"
"customer_id_2683","NO"
"customer_id_6271","NO"
"customer_id_37876","NO"
"customer_id_24886","NO"
"customer_id_21109","NO"
"customer_id_19044","NO"
"customer_id_16815","NO"
"customer_id_69","NO"
"customer_id_13253","NO"
"customer_id_13477","NO"
"customer_id_30855","NO"
"customer_id_13153","NO"
"customer_id_11270","NO"
"customer_id_14386","NO"
"customer_id_32783","NO"
"customer_id_11306","NO"
"customer_id_39433","NO"
"customer_id_32989","NO"
"customer_id_5511","NO"
"customer_id_1498","NO"
"customer_id_5536","NO"
"customer_id_10545","NO"
"customer_id_24925","NO"
"customer_id_242","NO"
"customer_id_3455","NO"
"customer_id_8337","NO"
"customer_id_16794","NO"
"customer_id_10397","NO"
"customer_id_26795","NO"
"customer_id_19742","NO"
"customer_id_30424","YES"
"customer_id_21977","NO"
"customer_id_26507","NO"
"customer_id_30636","NO"
"customer_id_29481","NO"
"customer_id_3263","NO"
"customer_id_31909","NO"
"customer_id_22471","NO"
"customer_id_36242","NO"
"customer_id_19286","NO"
"customer_id_7487","NO"
"customer_id_36162","NO"
"customer_id_11834","NO"
"customer_id_14737","NO"
"customer_id_16071","NO"
"customer_id_17416","NO"
"customer_id_873","NO"
"customer_id_11187","NO"
"customer_id_18209","NO"
"customer_id_13367","NO"
"customer_id_3578","NO"
"customer_id_22059","NO"
"customer_id_31690","NO"
"customer_id_22681","NO"
"customer_id_10080","NO"
"customer_id_21338","NO"
"customer_id_12048","NO"
"customer_id_4756","NO"
"customer_id_38003","NO"
"customer_id_24001","YES"
"customer_id_36770","YES"
"customer_id_25300","NO"
"customer_id_37478","NO"
"customer_id_13834","NO"
"customer_id_26466","NO"
"customer_id_3950","NO"
"customer_id_28499","YES"
"customer_id_36591","YES"
"customer_id_3790","NO"
"customer_id_25129","NO"
"customer_id_12681","NO"
"customer_id_2275","NO"
"customer_id_1882","NO"
"customer_id_39162","YES"
"customer_id_7475","NO"
"customer_id_32386","NO"
"customer_id_26403","NO"
"customer_id_3286","NO"
"customer_id_34264","NO"
"customer_id_24413","NO"
"customer_id_18737","NO"
"customer_id_30511","NO"
"customer_id_9538","NO"
"customer_id_26901","NO"
"customer_id_31662","NO"
"customer_id_16912","NO"
"customer_id_31038","NO"
"customer_id_14299","NO"
"customer_id_11488","NO"
"customer_id_38873","NO"
"customer_id_27247","NO"
"customer_id_27234","NO"
"customer_id_1707","NO"
"customer_id_1771","NO"
"customer_id_37903","NO"
"customer_id_34953","NO"
"customer_id_26939","NO"
"customer_id_20076","NO"
"customer_id_21553","NO"
"customer_id_18172","NO"
"customer_id_2383","NO"
"customer_id_12016","NO"
"customer_id_25365","NO"
"customer_id_31060","NO"
"customer_id_18084","NO"
"customer_id_2266","NO"
"customer_id_16196","NO"
"customer_id_6328","NO"
"customer_id_25967","NO"
"customer_id_12829","NO"
"customer_id_3776","NO"
"customer_id_6048","NO"
"customer_id_38846","NO"
"customer_id_1350","NO"
"customer_id_24419","NO"
"customer_id_7237","NO"
"customer_id_31922","YES"
"customer_id_26886","NO"
"customer_id_2874","NO"
"customer_id_24205","NO"
"customer_id_6556","NO"
"customer_id_40482","YES"
"customer_id_3474","NO"
"customer_id_2312","NO"
"customer_id_33936","NO"
"customer_id_11757","NO"
"customer_id_39377","NO"
"customer_id_9576","NO"
"customer_id_28475","NO"
"customer_id_21039","NO"
"customer_id_6478","NO"
"customer_id_10427","NO"
"customer_id_19269","NO"
"customer_id_30339","YES"
"customer_id_30163","NO"
"customer_id_649","NO"
"customer_id_29918","NO"
"customer_id_22899","NO"
"customer_id_37372","NO"
"customer_id_21428","NO"
"customer_id_31306","NO"
"customer_id_19176","YES"
"customer_id_3589","NO"
"customer_id_20631","YES"
"customer_id_18532","NO"
"customer_id_16387","NO"
"customer_id_37284","NO"
"customer_id_16503","NO"
"customer_id_26504","NO"
"customer_id_35893","NO"
"customer_id_6432","NO"
"customer_id_20345","NO"
"customer_id_14524","NO"
"customer_id_12184","NO"
"customer_id_13104","NO"
"customer_id_37363","NO"
"customer_id_186","NO"
"customer_id_40975","NO"
"customer_id_32893","NO"
"customer_id_28749","NO"
"customer_id_14500","NO"
"customer_id_10465","NO"
"customer_id_27389","NO"
"customer_id_36311","NO"
"customer_id_33134","NO"
"customer_id_764","NO"
"customer_id_26593","NO"
"customer_id_3847","NO"
"customer_id_23012","NO"
"customer_id_29379","NO"
"customer_id_32446","NO"
"customer_id_32070","NO"
"customer_id_14993","NO"
"customer_id_11699","NO"
"customer_id_39417","YES"
"customer_id_26717","NO"
"customer_id_14427","NO"
"customer_id_7613","NO"
"customer_id_24422","NO"
"customer_id_24758","NO"
"customer_id_647","NO"
"customer_id_36441","NO"
"customer_id_12486","NO"
"customer_id_733","NO"
"customer_id_36456","NO"
"customer_id_26244","NO"
"customer_id_14045","NO"
"customer_id_36725","NO"
"customer_id_20016","NO"
"customer_id_18342","NO"
"customer_id_38309","NO"
"customer_id_29737","NO"
"customer_id_27469","NO"
"customer_id_9296","NO"
"customer_id_4082","NO"
"customer_id_30321","YES"
"customer_id_165","NO"
"customer_id_33149","NO"
"customer_id_2705","NO"
"customer_id_26529","NO"
"customer_id_21455","NO"
"customer_id_28811","NO"
"customer_id_7497","NO"
"customer_id_16573","NO"
"customer_id_15601","NO"
"customer_id_31321","NO"
"customer_id_29767","NO"
"customer_id_31801","NO"
"customer_id_24190","NO"
"customer_id_27535","NO"
"customer_id_13247","NO"
"customer_id_34188","NO"
"customer_id_35886","NO"
"customer_id_23907","NO"
"customer_id_13438","YES"
"customer_id_26566","NO"
"customer_id_38701","NO"
"customer_id_22975","NO"
"customer_id_3893","NO"
"customer_id_19985","NO"
"customer_id_32564","NO"
"customer_id_3594","NO"
"customer_id_34182","NO"
"customer_id_8765","NO"
"customer_id_12854","NO"
"customer_id_26240","NO"
"customer_id_35674","NO"
"customer_id_5836","NO"
"customer_id_4445","NO"
"customer_id_11775","NO"
"customer_id_22036","NO"
"customer_id_28882","NO"
"customer_id_9986","NO"
"customer_id_30436","NO"
"customer_id_3184","NO"
"customer_id_12488","NO"
"customer_id_5218","NO"
"customer_id_12350","NO"
"customer_id_20062","NO"
"customer_id_27667","NO"
"customer_id_40516","NO"
"customer_id_34356","NO"
"customer_id_22724","NO"
"customer_id_27983","NO"
"customer_id_36765","NO"
"customer_id_3803","NO"
"customer_id_32774","NO"
"customer_id_10035","NO"
"customer_id_18049","NO"
"customer_id_22312","NO"
"customer_id_36492","NO"
"customer_id_1347","NO"
"customer_id_27224","NO"
"customer_id_33903","NO"
"customer_id_29221","NO"
"customer_id_28216","NO"
"customer_id_8892","NO"
"customer_id_31810","NO"
"customer_id_4207","NO"
"customer_id_6366","NO"
"customer_id_31045","NO"
"customer_id_22636","NO"
"customer_id_19732","NO"
"customer_id_16671","NO"
"customer_id_13196","NO"
"customer_id_15322","NO"
"customer_id_16185","NO"
"customer_id_18045","NO"
"customer_id_13941","NO"
"customer_id_23975","NO"
"customer_id_6946","NO"
"customer_id_24314","NO"
"customer_id_31247","NO"
"customer_id_36868","YES"
"customer_id_7324","NO"
"customer_id_9861","NO"
"customer_id_1632","NO"
"customer_id_10962","NO"
"customer_id_20840","NO"
"customer_id_26297","YES"
"customer_id_36148","NO"
"customer_id_35168","NO"
"customer_id_27537","NO"
"customer_id_15267","NO"
"customer_id_26055","NO"
"customer_id_30509","NO"
"customer_id_29343","NO"
"customer_id_28438","NO"
"customer_id_18718","NO"
"customer_id_13674","NO"
"customer_id_35589","NO"
"customer_id_12422","NO"
"customer_id_6769","NO"
"customer_id_21115","NO"
"customer_id_2602","NO"
"customer_id_23280","NO"
"customer_id_3753","NO"
"customer_id_25323","NO"
"customer_id_22714","NO"
"customer_id_13600","NO"
"customer_id_20006","NO"
"customer_id_3067","NO"
"customer_id_7024","NO"
"customer_id_17704","NO"
"customer_id_7577","NO"
"customer_id_39011","YES"
"customer_id_41016","YES"
"customer_id_28073","NO"
"customer_id_14273","NO"
"customer_id_26895","NO"
"customer_id_23693","NO"
"customer_id_35393","NO"
"customer_id_27618","NO"
"customer_id_18555","NO"
"customer_id_19970","NO"
"customer_id_10670","NO"
"customer_id_1183","NO"
"customer_id_20259","NO"
"customer_id_24551","NO"
"customer_id_23628","NO"
"customer_id_16583","NO"
"customer_id_628","NO"
"customer_id_36707","NO"
"customer_id_16293","NO"
"customer_id_2007","NO"
"customer_id_36229","YES"
"customer_id_25959","NO"
"customer_id_29235","NO"
"customer_id_14742","NO"
"customer_id_25638","NO"
"customer_id_4471","NO"
"customer_id_34055","NO"
"customer_id_376","NO"
"customer_id_7096","NO"
"customer_id_25982","NO"
"customer_id_31874","YES"
"customer_id_34330","YES"
"customer_id_8413","NO"
"customer_id_8057","NO"
"customer_id_25946","NO"
"customer_id_33524","NO"
"customer_id_40844","YES"
"customer_id_22118","NO"
"customer_id_27871","NO"
"customer_id_10424","NO"
"customer_id_19020","NO"
"customer_id_36166","NO"
"customer_id_1298","NO"
"customer_id_16792","NO"
"customer_id_23335","NO"
"customer_id_36782","NO"
"customer_id_27067","NO"
"customer_id_37905","NO"
"customer_id_8082","NO"
"customer_id_7339","NO"
"customer_id_2126","NO"
"customer_id_18306","NO"
"customer_id_19040","NO"
"customer_id_12050","NO"
"customer_id_6663","NO"
"customer_id_11904","NO"
"customer_id_11997","NO"
"customer_id_28096","NO"
"customer_id_30976","NO"
"customer_id_20290","NO"
"customer_id_26480","NO"
"customer_id_6650","NO"
"customer_id_40899","NO"
"customer_id_8795","NO"
"customer_id_19719","NO"
"customer_id_5869","NO"
"customer_id_17590","NO"
"customer_id_35157","NO"
"customer_id_36633","NO"
"customer_id_39907","YES"
"customer_id_31742","NO"
"customer_id_24863","NO"
"customer_id_24619","NO"
"customer_id_24678","NO"
"customer_id_20713","NO"
"customer_id_12484","NO"
"customer_id_28636","NO"
"customer_id_26007","NO"
"customer_id_4602","NO"
"customer_id_20970","NO"
"customer_id_31002","NO"
"customer_id_4737","NO"
"customer_id_26546","NO"
"customer_id_418","NO"
"customer_id_19193","NO"
"customer_id_8648","NO"
"customer_id_20371","YES"
"customer_id_18137","NO"
"customer_id_27647","NO"
"customer_id_33352","NO"
"customer_id_1260","NO"
"customer_id_14445","NO"
"customer_id_31141","NO"
"customer_id_14754","NO"
"customer_id_2564","NO"
"customer_id_12374","NO"
"customer_id_3021","NO"
"customer_id_13815","NO"
"customer_id_17244","YES"
"customer_id_1383","NO"
"customer_id_39636","YES"
"customer_id_20646","NO"
"customer_id_18794","NO"
"customer_id_24342","NO"
"customer_id_32056","NO"
"customer_id_4269","NO"
"customer_id_37933","YES"
"customer_id_32831","NO"
"customer_id_2518","NO"
"customer_id_29107","NO"
"customer_id_32678","NO"
"customer_id_20248","NO"
"customer_id_5762","NO"
"customer_id_39328","YES"
"customer_id_13938","NO"
"customer_id_39578","NO"
"customer_id_12335","NO"
"customer_id_36995","YES"
"customer_id_15767","NO"
"customer_id_12596","NO"
"customer_id_29216","NO"
"customer_id_30744","YES"
"customer_id_37519","NO"
"customer_id_21235","NO"
"customer_id_40980","YES"
"customer_id_30117","NO"
"customer_id_8394","NO"
"customer_id_1991","NO"
"customer_id_35663","NO"
"customer_id_38017","NO"
"customer_id_31254","NO"
"customer_id_942","NO"
"customer_id_4212","NO"
"customer_id_14832","NO"
"customer_id_33428","NO"
"customer_id_18670","NO"
"customer_id_13650","NO"
"customer_id_19688","NO"
"customer_id_19038","NO"
"customer_id_38822","YES"
"customer_id_40395","YES"
"customer_id_19749","NO"
"customer_id_21717","NO"
"customer_id_34512","NO"
"customer_id_22934","NO"
"customer_id_22552","NO"
"customer_id_11418","NO"
"customer_id_36093","NO"
"customer_id_34615","NO"
"customer_id_16726","NO"
"customer_id_3842","NO"
"customer_id_33637","NO"
"customer_id_4372","NO"
"customer_id_12619","NO"
"customer_id_14275","NO"
"customer_id_20520","NO"
"customer_id_33974","NO"
"customer_id_23135","NO"
"customer_id_27678","NO"
"customer_id_40445","NO"
"customer_id_32224","NO"
"customer_id_13863","NO"
"customer_id_16894","NO"
"customer_id_28507","NO"
"customer_id_626","NO"
"customer_id_35658","NO"
"customer_id_38739","NO"
"customer_id_26306","NO"
"customer_id_14310","NO"
"customer_id_33812","NO"
"customer_id_23868","NO"
"customer_id_16550","NO"
"customer_id_40966","YES"
"customer_id_41015","YES"
"customer_id_40268","NO"
"customer_id_26953","NO"
"customer_id_20482","NO"
"customer_id_3100","NO"
"customer_id_34050","NO"
"customer_id_13931","NO"
"customer_id_1959","NO"
"customer_id_25787","YES"
"customer_id_35273","NO"
"customer_id_25016","NO"
"customer_id_31448","NO"
"customer_id_30327","NO"
"customer_id_32640","NO"
"customer_id_34313","NO"
"customer_id_17179","NO"
"customer_id_23024","NO"
"customer_id_39265","NO"
"customer_id_19271","NO"
"customer_id_36696","YES"
"customer_id_28959","NO"
"customer_id_15673","NO"
"customer_id_34796","NO"
"customer_id_17362","NO"
"customer_id_38142","NO"
"customer_id_18411","NO"
"customer_id_27403","NO"
"customer_id_35580","NO"
"customer_id_952","NO"
"customer_id_3002","NO"
"customer_id_28962","NO"
"customer_id_32604","NO"
"customer_id_9826","NO"
"customer_id_27287","NO"
"customer_id_5386","NO"
"customer_id_35145","NO"
"customer_id_26238","NO"
"customer_id_18636","NO"
"customer_id_19824","NO"
"customer_id_34837","NO"
"customer_id_14137","NO"
"customer_id_28564","NO"
"customer_id_26998","NO"
"customer_id_20207","NO"
"customer_id_11105","NO"
"customer_id_35927","NO"
"customer_id_16377","NO"
"customer_id_34","NO"
"customer_id_4523","NO"
"customer_id_5388","NO"
"customer_id_32573","NO"
"customer_id_3758","NO"
"customer_id_8087","NO"
"customer_id_28559","NO"
"customer_id_23688","NO"
"customer_id_17624","NO"
"customer_id_1863","NO"
"customer_id_36033","NO"
"customer_id_6235","NO"
"customer_id_4169","NO"
"customer_id_11960","NO"
"customer_id_27817","YES"
"customer_id_16460","NO"
"customer_id_36031","NO"
"customer_id_38572","NO"
"customer_id_29428","NO"
"customer_id_40924","NO"
"customer_id_12702","NO"
"customer_id_2592","NO"
"customer_id_37210","NO"
"customer_id_29487","NO"
"customer_id_3833","NO"
"customer_id_13999","NO"
"customer_id_11942","NO"
"customer_id_10890","NO"
"customer_id_6686","NO"
"customer_id_6549","NO"
"customer_id_39306","NO"
"customer_id_30755","NO"
"customer_id_37289","NO"
"customer_id_39735","YES"
"customer_id_11107","NO"
"customer_id_3735","NO"
"customer_id_39658","YES"
"customer_id_40574","YES"
"customer_id_8279","NO"
"customer_id_29502","NO"
"customer_id_378","NO"
"customer_id_21808","NO"
"customer_id_28111","NO"
"customer_id_37757","YES"
"customer_id_12995","NO"
"customer_id_4844","NO"
"customer_id_16826","NO"
"customer_id_1793","NO"
"customer_id_27088","NO"
"customer_id_2165","NO"
"customer_id_36859","NO"
"customer_id_31758","NO"
"customer_id_33203","NO"
"customer_id_8501","NO"
"customer_id_8726","NO"
"customer_id_14926","NO"
"customer_id_34326","NO"
"customer_id_1761","NO"
"customer_id_6426","NO"
"customer_id_25304","NO"
"customer_id_8761","NO"
"customer_id_6747","NO"
"customer_id_31586","NO"
"customer_id_9211","NO"
"customer_id_37570","NO"
"customer_id_12234","NO"
"customer_id_19687","NO"
"customer_id_37074","NO"
"customer_id_24186","NO"
"customer_id_23129","NO"
"customer_id_8508","NO"
"customer_id_23689","NO"
"customer_id_40735","YES"
"customer_id_25884","NO"
"customer_id_5991","NO"
"customer_id_23224","NO"
"customer_id_34410","YES"
"customer_id_18223","NO"
"customer_id_26996","NO"
"customer_id_14711","NO"
"customer_id_200","NO"
"customer_id_23134","NO"
"customer_id_24867","NO"
"customer_id_22750","NO"
"customer_id_12969","NO"
"customer_id_35563","NO"
"customer_id_14804","NO"
"customer_id_3043","NO"
"customer_id_13822","NO"
"customer_id_6730","NO"
"customer_id_37213","NO"
"customer_id_29879","NO"
"customer_id_25994","NO"
"customer_id_23878","NO"
"customer_id_27998","NO"
"customer_id_38557","NO"
"customer_id_27136","NO"
"customer_id_4405","NO"
"customer_id_780","NO"
"customer_id_6181","NO"
"customer_id_33430","NO"
"customer_id_20083","NO"
"customer_id_11149","NO"
"customer_id_20580","NO"
"customer_id_20814","NO"
"customer_id_22400","NO"
"customer_id_7414","NO"
"customer_id_13832","NO"
"customer_id_34117","NO"
"customer_id_18685","NO"
"customer_id_26043","NO"
"customer_id_31576","NO"
"customer_id_1856","NO"
"customer_id_38325","YES"
"customer_id_27934","YES"
"customer_id_29269","NO"
"customer_id_16831","NO"
"customer_id_32166","NO"
"customer_id_2588","NO"
"customer_id_15666","YES"
"customer_id_31136","NO"
"customer_id_7911","NO"
"customer_id_39525","NO"
"customer_id_39647","NO"
"customer_id_25123","NO"
"customer_id_369","NO"
"customer_id_14049","NO"
"customer_id_28663","NO"
"customer_id_35244","NO"
"customer_id_9902","NO"
"customer_id_40701","YES"
"customer_id_9282","NO"
"customer_id_38913","NO"
"customer_id_18295","NO"
"customer_id_21758","NO"
"customer_id_36800","NO"
"customer_id_29147","NO"
"customer_id_21724","NO"
"customer_id_37460","NO"
"customer_id_8124","NO"
"customer_id_6399","NO"
"customer_id_39487","YES"
"customer_id_11568","NO"
"customer_id_5165","NO"
"customer_id_12423","NO"
"customer_id_18494","NO"
"customer_id_7183","NO"
"customer_id_13400","NO"
"customer_id_8993","NO"
"customer_id_39607","YES"
"customer_id_16003","NO"
"customer_id_4845","NO"
"customer_id_5595","NO"
"customer_id_36802","NO"
"customer_id_14603","NO"
"customer_id_40596","NO"
"customer_id_35177","NO"
"customer_id_38593","NO"
"customer_id_35749","NO"
"customer_id_1061","NO"
"customer_id_11768","NO"
"customer_id_5384","NO"
"customer_id_8858","NO"
"customer_id_24997","NO"
"customer_id_32084","NO"
"customer_id_11206","NO"
"customer_id_7109","NO"
"customer_id_18490","NO"
"customer_id_7270","NO"
"customer_id_23156","NO"
"customer_id_31382","NO"
"customer_id_27721","NO"
"customer_id_29736","NO"
"customer_id_8982","NO"
"customer_id_697","NO"
"customer_id_28977","NO"
"customer_id_19776","NO"
"customer_id_4235","NO"
"customer_id_13298","NO"
"customer_id_38936","YES"
"customer_id_20348","NO"
"customer_id_35637","NO"
"customer_id_745","NO"
"customer_id_1288","NO"
"customer_id_517","NO"
"customer_id_13951","NO"
"customer_id_7989","NO"
"customer_id_32270","NO"
"customer_id_32621","NO"
"customer_id_3128","NO"
"customer_id_6925","NO"
"customer_id_2896","NO"
"customer_id_34374","NO"
"customer_id_10552","NO"
"customer_id_6056","NO"
"customer_id_13867","NO"
"customer_id_36327","NO"
"customer_id_4341","NO"
"customer_id_14641","NO"
"customer_id_34585","NO"
"customer_id_13307","NO"
"customer_id_5742","NO"
"customer_id_15920","NO"
"customer_id_7880","NO"
"customer_id_27844","YES"
"customer_id_1086","NO"
"customer_id_12525","NO"
"customer_id_24898","NO"
"customer_id_18616","NO"
"customer_id_40540","NO"
"customer_id_3298","NO"
"customer_id_30051","NO"
"customer_id_13532","NO"
"customer_id_8354","NO"
"customer_id_36207","NO"
"customer_id_23210","NO"
"customer_id_24669","NO"
"customer_id_1717","NO"
"customer_id_3916","NO"
"customer_id_28685","NO"
"customer_id_17193","NO"
"customer_id_17237","NO"
"customer_id_30679","YES"
"customer_id_8105","NO"
"customer_id_26559","NO"
"customer_id_24347","NO"
"customer_id_37020","NO"
"customer_id_16674","NO"
"customer_id_24601","NO"
"customer_id_40547","YES"
"customer_id_37264","NO"
"customer_id_38683","YES"
"customer_id_1448","NO"
"customer_id_34887","YES"
"customer_id_18194","NO"
"customer_id_13204","NO"
"customer_id_30412","YES"
"customer_id_4342","NO"
"customer_id_32743","NO"
"customer_id_18487","NO"
"customer_id_34955","NO"
"customer_id_35033","NO"
"customer_id_37254","YES"
"customer_id_8467","NO"
"customer_id_27815","NO"
"customer_id_6492","NO"
"customer_id_4219","NO"
"customer_id_18881","NO"
"customer_id_36017","NO"
"customer_id_12073","NO"
"customer_id_15482","NO"
"customer_id_40229","NO"
"customer_id_20867","NO"
"customer_id_6062","NO"
"customer_id_2658","NO"
"customer_id_15951","NO"
"customer_id_20166","NO"
"customer_id_35337","NO"
"customer_id_20292","NO"
"customer_id_3707","NO"
"customer_id_28003","NO"
"customer_id_39223","YES"
"customer_id_7949","NO"
"customer_id_14623","NO"
"customer_id_21337","NO"
"customer_id_35106","YES"
"customer_id_24691","NO"
"customer_id_2894","NO"
"customer_id_39605","YES"
"customer_id_11118","NO"
"customer_id_34891","NO"
"customer_id_7738","NO"
"customer_id_29067","NO"
"customer_id_6204","NO"
"customer_id_39643","YES"
"customer_id_7568","NO"
"customer_id_25722","NO"
"customer_id_26964","NO"
"customer_id_33147","NO"
"customer_id_6528","NO"
"customer_id_31784","NO"
"customer_id_23571","NO"
"customer_id_38746","NO"
"customer_id_10351","NO"
"customer_id_24147","NO"
"customer_id_32246","NO"
"customer_id_11671","NO"
"customer_id_21287","NO"
"customer_id_1204","NO"
"customer_id_6379","NO"
"customer_id_7134","NO"
"customer_id_8304","NO"
"customer_id_11667","NO"
"customer_id_18770","NO"
"customer_id_4322","NO"
"customer_id_3820","NO"
"customer_id_3614","NO"
"customer_id_32822","NO"
"customer_id_15661","NO"
"customer_id_38843","NO"
"customer_id_37227","NO"
"customer_id_39251","NO"
"customer_id_24681","NO"
"customer_id_34599","NO"
"customer_id_15944","NO"
"customer_id_30579","NO"
"customer_id_18834","NO"
"customer_id_39358","NO"
"customer_id_8202","NO"
"customer_id_28121","NO"
"customer_id_19277","NO"
"customer_id_19535","NO"
"customer_id_18388","NO"
"customer_id_25406","NO"
"customer_id_20117","NO"
"customer_id_31914","YES"
"customer_id_11832","NO"
"customer_id_7028","NO"
"customer_id_35344","NO"
"customer_id_10192","NO"
"customer_id_3660","NO"
"customer_id_15777","NO"
"customer_id_6225","NO"
"customer_id_18339","NO"
"customer_id_33801","NO"
"customer_id_5916","NO"
"customer_id_28983","NO"
"customer_id_18025","NO"
"customer_id_5490","NO"
"customer_id_8569","NO"
"customer_id_13651","NO"
"customer_id_35728","NO"
"customer_id_6887","NO"
"customer_id_13681","NO"
"customer_id_28998","NO"
"customer_id_33288","NO"
"customer_id_26631","NO"
"customer_id_1496","NO"
"customer_id_14668","NO"
"customer_id_29982","NO"
"customer_id_32099","NO"
"customer_id_28969","NO"
"customer_id_25647","NO"
"customer_id_36645","NO"
"customer_id_17018","NO"
"customer_id_23860","NO"
"customer_id_18874","NO"
"customer_id_8445","NO"
"customer_id_28778","NO"
"customer_id_36276","NO"
"customer_id_28299","NO"
"customer_id_6948","NO"
"customer_id_37613","NO"
"customer_id_34459","NO"
"customer_id_36673","YES"
"customer_id_29279","NO"
"customer_id_21426","NO"
"customer_id_33463","NO"
"customer_id_13957","NO"
"customer_id_1248","NO"
"customer_id_29025","NO"
"customer_id_32091","YES"
"customer_id_14856","NO"
"customer_id_18843","NO"
"customer_id_11841","NO"
"customer_id_18176","NO"
"customer_id_27260","NO"
"customer_id_11541","NO"
"customer_id_12571","NO"
"customer_id_10746","NO"
"customer_id_13529","NO"
"customer_id_15393","NO"
"customer_id_16985","NO"
"customer_id_8763","NO"
"customer_id_25949","NO"
"customer_id_26388","NO"
"customer_id_5371","NO"
"customer_id_15364","NO"
"customer_id_19012","NO"
"customer_id_6388","NO"
"customer_id_34651","NO"
"customer_id_15864","NO"
"customer_id_13953","NO"
"customer_id_7250","NO"
"customer_id_17595","NO"
"customer_id_34146","NO"
"customer_id_37406","NO"
"customer_id_17291","NO"
"customer_id_22629","NO"
"customer_id_18272","NO"
"customer_id_12524","NO"
"customer_id_30082","NO"
"customer_id_34322","NO"
"customer_id_19140","NO"
"customer_id_32827","NO"
"customer_id_279","NO"
"customer_id_21798","NO"
"customer_id_36365","NO"
"customer_id_14881","NO"
"customer_id_37048","NO"
"customer_id_22893","NO"
"customer_id_30687","NO"
"customer_id_13825","NO"
"customer_id_14871","NO"
"customer_id_9769","NO"
"customer_id_40083","YES"
"customer_id_2305","NO"
"customer_id_22868","NO"
"customer_id_2350","NO"
"customer_id_19637","NO"
"customer_id_3155","NO"
"customer_id_8091","NO"
"customer_id_34715","NO"
"customer_id_29690","NO"
"customer_id_29939","NO"
"customer_id_7168","NO"
"customer_id_12088","NO"
"customer_id_9183","NO"
"customer_id_19321","NO"
"customer_id_18647","NO"
"customer_id_9206","NO"
"customer_id_28248","NO"
"customer_id_24149","NO"
"customer_id_30130","NO"
"customer_id_38898","YES"
"customer_id_12710","NO"
"customer_id_16111","NO"
"customer_id_16914","NO"
"customer_id_23041","NO"
"customer_id_29633","NO"
"customer_id_17847","NO"
"customer_id_17364","NO"
"customer_id_22814","NO"
"customer_id_39863","NO"
"customer_id_39086","YES"
"customer_id_39601","YES"
"customer_id_38648","YES"
"customer_id_3068","NO"
"customer_id_13713","NO"
"customer_id_17407","NO"
"customer_id_5780","NO"
"customer_id_28257","NO"
"customer_id_1758","NO"
"customer_id_24453","NO"
"customer_id_38811","YES"
"customer_id_2754","NO"
"customer_id_15497","NO"
"customer_id_11098","NO"
"customer_id_19210","NO"
"customer_id_21126","NO"
"customer_id_36214","NO"
"customer_id_30463","YES"
"customer_id_33105","NO"
"customer_id_8786","NO"
"customer_id_16660","NO"
"customer_id_5821","NO"
"customer_id_20216","NO"
"customer_id_40756","NO"
"customer_id_28456","NO"
"customer_id_8170","NO"
"customer_id_24978","NO"
"customer_id_25698","NO"
"customer_id_31342","NO"
"customer_id_12954","NO"
"customer_id_21835","NO"
"customer_id_1575","NO"
"customer_id_22179","NO"
"customer_id_27930","NO"
"customer_id_35825","NO"
"customer_id_11591","NO"
"customer_id_20630","NO"
"customer_id_28898","NO"
"customer_id_6865","NO"
"customer_id_21401","NO"
"customer_id_35474","NO"
"customer_id_36985","NO"
"customer_id_37121","YES"
"customer_id_17819","NO"
"customer_id_14597","YES"
"customer_id_20182","NO"
"customer_id_25472","NO"
"customer_id_38079","YES"
"customer_id_20341","NO"
"customer_id_3585","NO"
"customer_id_32193","NO"
"customer_id_1227","NO"
"customer_id_21504","NO"
"customer_id_36010","NO"
"customer_id_8944","NO"
"customer_id_33550","NO"
"customer_id_18317","NO"
"customer_id_11645","NO"
"customer_id_10593","NO"
"customer_id_31185","NO"
"customer_id_25468","NO"
"customer_id_2960","NO"
"customer_id_17720","YES"
"customer_id_5657","NO"
